created_at,id,full_text,user_name,user_screen_name,user_location,user_description,lang,clean_text,usernames,hashtags,links,sentiment
Wed Aug 16 15:34:19 +0000 2017,897843975163346946,RT @talkHIV: Asking your partner a question is a simple way to #StartTalkingHIV https://t.co/6coXue3J6o,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Asking your partner a question is a simple way to StartTalkingHIV,talkHIV,StartTalkingHIV,https://t.co/6coXue3J6o,0.0
Wed Aug 16 13:27:04 +0000 2017,897811951044132866,RT @CDCFlu: Get ahead of the game before #flu season hits. Ways you can prepare for this #flu season:  https://t.co/JObK2EccwD https://t.co…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Get ahead of the game before flu season hits Ways you can prepare for this flu season,CDCFlu,"flu,flu","https://t.co/JObK2EccwD,https://t.co…",-0.4
Wed Aug 16 13:25:55 +0000 2017,897811662803267584,RT @SMCHD_gov: Ask your child’s doctor about the #HPV vaccine - boys and girls both need the HPV vaccine at age 11 or 12: https://t.co/BLGb…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, gov Ask your child s doctor about the HPV vaccine boys and girls both need the HPV vaccine at age 11 or 12,SMCHD_gov,HPV,https://t.co/BLGb…,0.0
Tue Aug 15 19:36:53 +0000 2017,897542630170480640,For prevention resources in MD visit: https://t.co/CdMppaQ5S1,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,For prevention resources in MD visit,,,https://t.co/CdMppaQ5S1,0.0
Tue Aug 15 19:35:52 +0000 2017,897542376591425536,Learn how to recognize warning signs and find help to assist in preventing suicide in your community. https://t.co/G5hkmMkJGp,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Learn how to recognize warning signs and find help to assist in preventing suicide in your community,,,https://t.co/G5hkmMkJGp,0.0
Tue Aug 15 19:19:40 +0000 2017,897538299954384897,RT @StateHealthIN: Anyone can get a fungal infection. 10 questions to help you learn if you're more likely to get sick. #FungalWeek https:/…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Anyone can get a fungal infection 10 questions to help you learn if you re more likely to get sick FungalWeek https,StateHealthIN,FungalWeek,,-0.07142857142857144
Tue Aug 15 18:29:17 +0000 2017,897525620556656641,Talk to your Dr. about alternatives to opioid Rx for chronic pain management. Find treatment here: https://t.co/PKyH3IzURt https://t.co/vxcrrXhK6I,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Talk to your Dr about alternatives to opioid Rx for chronic pain management Find treatment here,,,"https://t.co/PKyH3IzURt,https://t.co/vxcrrXhK6I",0.0
Tue Aug 15 17:32:01 +0000 2017,897511205853679618,Traveling soon? Find out if you need extra shots to stay safe: https://t.co/eo9JfTqH7h #NIAM17,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Traveling soon Find out if you need extra shots to stay safe NIAM17,,NIAM17,https://t.co/eo9JfTqH7h,0.25
Tue Aug 15 17:06:49 +0000 2017,897504864007110656,Take a break from your computer and stretch or make that next meeting a walking meeting. Practice wellness at work https://t.co/fetAffMt6h https://t.co/4hUdEaeDJ4,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Take a break from your computer and stretch or make that next meeting a walking meeting Practice wellness at work,,,"https://t.co/fetAffMt6h,https://t.co/4hUdEaeDJ4",0.0
Tue Aug 15 16:31:32 +0000 2017,897495986641268736,RT @SMCHD_gov: Pregnant? You need #WhoopingCough vaccine during your 3rd trimester to protect yourself and your baby: https://t.co/0Vgv5NGM…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, gov Pregnant You need WhoopingCough vaccine during your 3rd trimester to protect yourself and your baby,SMCHD_gov,WhoopingCough,https://t.co/0Vgv5NGM…,0.16666666666666666
Tue Aug 15 15:56:40 +0000 2017,897487212337651713,RT @MarylandConnect: Health plans cover vaccines - make sure to get your flu shot! #GetCoveredMD #NIAM17 @CDCgov @MDHealthDept https://t.co…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Health plans cover vaccines make sure to get your flu shot GetCoveredMD NIAM17,"MarylandConnect,CDCgov,MDHealthDept","GetCoveredMD,NIAM17",https://t.co…,0.5
Tue Aug 15 15:22:35 +0000 2017,897478636575608832,Local Health Departments offer free or low cost HIV testing and treatment https://t.co/xdKkdrQMmK https://t.co/OhFdPYxUo3,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Local Health Departments offer free or low cost HIV testing and treatment,,,"https://t.co/xdKkdrQMmK,https://t.co/OhFdPYxUo3",0.13333333333333333
Tue Aug 15 15:02:11 +0000 2017,897473500209917954,RT @NewsHour: Amazon recalls potentially hazardous solar eclipse glasses. https://t.co/wNWz1qLytX,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Amazon recalls potentially hazardous solar eclipse glasses,NewsHour,,https://t.co/wNWz1qLytX,0.6
Tue Aug 15 15:00:54 +0000 2017,897473176128675840,"RT @SaluddeMinorias: ¡Las inmunizaciones no son solo para niños! Encuentra donde vacunarte con este mapa: https://t.co/3BNlnyc57L
#NIAM17",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",es, Las inmunizaciones no son solo para ni os Encuentra donde vacunarte con este mapa NIAM17,SaluddeMinorias,NIAM17,https://t.co/3BNlnyc57L,0.0
Tue Aug 15 14:38:09 +0000 2017,897467453399347200,"Maryland, you can find free help for quitting tobacco at https://t.co/K2B1C56bX3 or by calling 1-800-QUIT-NOW.
#YouCanDoIt
#Quitline https://t.co/iSJzgVVtDU",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Maryland you can find free help for quitting tobacco at or by calling 1 800 QUIT NOW YouCanDoIt Quitline,,"YouCanDoIt,Quitline","https://t.co/K2B1C56bX3,https://t.co/iSJzgVVtDU",0.4
Tue Aug 15 14:36:38 +0000 2017,897467071176507392,"RT @CDCNPIN: #Clinicians, access @TalkHIV’s HIV Screening. Standard Care. campaign, for useful resources avail to your practice. https://t.…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Clinicians access s HIV Screening Standard Care campaign for useful resources avail to your practice,"CDCNPIN,TalkHIV",Clinicians,https://t.…,0.15
Tue Aug 15 14:33:58 +0000 2017,897466401681747968,"RT @USAgov: Tune in Tuesday, August 15 at 3PM ET, to learn how to avoid scams related to the #SolarEclipse and how to choose the right glas…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Tune in Tuesday August 15 at 3PM ET to learn how to avoid scams related to the SolarEclipse and how to choose the right glas,USAgov,SolarEclipse,,0.14285714285714285
Tue Aug 15 13:20:00 +0000 2017,897447786102358016,Interested in working for #Maryland's #health department? Click on https://t.co/yFI2k2IWpe  to see current #job openings.,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Interested in working for Maryland s health department Click on to see current job openings,,"Maryland,health,job",https://t.co/yFI2k2IWpe,0.125
Mon Aug 14 20:31:54 +0000 2017,897194087115366400,Naloxone works! Visit https://t.co/rp4aSJ1QUZ for substance use disorder treatment help and naloxone training! https://t.co/aBijn6Tr3T,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Naloxone works Visit for substance use disorder treatment help and naloxone training,,,"https://t.co/rp4aSJ1QUZ,https://t.co/aBijn6Tr3T",0.0
Mon Aug 14 20:17:01 +0000 2017,897190341501177856,"Health tip: Keep a copy of your vaccination record in a safe place.
#NIAM17",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Health tip Keep a copy of your vaccination record in a safe place NIAM17,,NIAM17,,0.5
Mon Aug 14 20:01:18 +0000 2017,897186387350441985,@ReporterCioffi @MDiMAP Here is a link to the 2016 Office of Oral Health Legislative report. Regional data starts on pg. 21 https://t.co/8wGpcAK4nr,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Here is a link to the 2016 Office of Oral Health Legislative report Regional data starts on pg 21,"ReporterCioffi,MDiMAP",,https://t.co/8wGpcAK4nr,0.0
Mon Aug 14 17:02:01 +0000 2017,897141268815523844,"DYK? Vaccines are for all of us – from babies to older adults. Learn more  https://t.co/upcr9mS2Rh
#NIAM17 https://t.co/5bPD3sZvFK",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,DYK Vaccines are for all of us from babies to older adults Learn more NIAM17,,NIAM17,"https://t.co/upcr9mS2Rh,https://t.co/5bPD3sZvFK",0.3333333333333333
Mon Aug 14 14:47:45 +0000 2017,897107482610454528,MDH and local health departments offer the following tips to help people deal with  traumatic events: https://t.co/kSv52I8Yry https://t.co/Dfr5F7NxvA,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,MDH and local health departments offer the following tips to help people deal with traumatic events,,,"https://t.co/kSv52I8Yry,https://t.co/Dfr5F7NxvA",0.0
Mon Aug 14 14:00:49 +0000 2017,897095668665393152,It’s Fungal Disease Awareness Week! #ThinkFungus if your symptoms aren’t getting better with treatment! #FungalWeek https://t.co/EzLgLFOYPH,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,It s Fungal Disease Awareness Week ThinkFungus if your symptoms aren t getting better with treatment FungalWeek,,"ThinkFungus,FungalWeek",https://t.co/EzLgLFOYPH,0.5
Fri Aug 11 20:14:27 +0000 2017,896102532505784321,RT @MdAgMosquito: Public Notice: Unscheduled Mosquito Control Spraying in Prince George’s County @MdAgDept https://t.co/BoZDQTyLe4,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Public Notice Unscheduled Mosquito Control Spraying in Prince George s County,"MdAgMosquito,MdAgDept",,https://t.co/BoZDQTyLe4,0.0
Fri Aug 11 19:37:42 +0000 2017,896093285701242880,RT @FDArecalls: Schnucks Bakery Issues Allergy Alert on Undeclared Pecans in German Chocolate Cake Labeled as “Schnucks Bakery… https://t.c…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Schnucks Bakery Issues Allergy Alert on Undeclared Pecans in German Chocolate Cake Labeled as Schnucks Bakery,FDArecalls,,https://t.c…,0.0
Fri Aug 11 19:37:18 +0000 2017,896093186275164161,#AFRAM may get rained out. Plan ahead for unpredictable weather to reduce your risk of injury https://t.co/e0rXKriQua,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,AFRAM may get rained out Plan ahead for unpredictable weather to reduce your risk of injury,,AFRAM,https://t.co/e0rXKriQua,-0.16666666666666666
Fri Aug 11 19:36:58 +0000 2017,896093101936099328,"RT @FDArecalls: Taylor Farms Retail, Inc. Recalls Coleslaw Kits Due To Undeclared Milk Allergen https://t.co/LERlWbRRbc",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Taylor Farms Retail Inc Recalls Coleslaw Kits Due To Undeclared Milk Allergen,FDArecalls,,https://t.co/LERlWbRRbc,-0.125
Fri Aug 11 19:36:21 +0000 2017,896092946038046720,"RT @FDArecalls: Voluntary Nationwide Recall of all Liquid Products Manufactured by Pharmatech LLC and Distributed by Leader Brand,… https:/…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Voluntary Nationwide Recall of all Liquid Products Manufactured by Pharmatech LLC and Distributed by Leader Brand https,FDArecalls,,,0.0
Fri Aug 11 19:23:29 +0000 2017,896089705753620481,"If you're going to downtown Baltimore, look out for the #Bronies. Pedestrian safety is key to preventing injuries: https://t.co/UOYoAr2oi0",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,If you re going to downtown Baltimore look out for the Bronies Pedestrian safety is key to preventing injuries,,Bronies,https://t.co/UOYoAr2oi0,0.0
Fri Aug 11 19:00:01 +0000 2017,896083800064655361,Maryland's Office of Population Health is commited to quality improvement. Learn more: https://t.co/EUDpaMqs6L https://t.co/vyNJojNUy5,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Maryland s Office of Population Health is commited to quality improvement Learn more,,,"https://t.co/EUDpaMqs6L,https://t.co/vyNJojNUy5",0.5
Fri Aug 11 18:07:54 +0000 2017,896070685021184001,"Protect yourselves from food-borne illnesses w/ 4 food safety steps- Clean, Separate, Cook and Chill. https://t.co/Od7K9q3FcT",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Protect yourselves from food borne illnesses w 4 food safety steps Clean Separate Cook and Chill,,,https://t.co/Od7K9q3FcT,0.3666666666666667
Fri Aug 11 17:03:01 +0000 2017,896054357040353281,"DYK? Shots aren’t just for kids! Pre-teens need to get their shots, too: https://t.co/3K3dCwrsxF #NIAM17 https://t.co/Nbq71XCEhO",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,DYK Shots aren t just for kids Pre teens need to get their shots too NIAM17,,NIAM17,"https://t.co/3K3dCwrsxF,https://t.co/Nbq71XCEhO",0.0
Fri Aug 11 15:03:52 +0000 2017,896024374624518145,RT @CDCgov: Traveling abroad? Check with your doctor about a new vaccine if going somewhere with active cholera transmission. https://t.co/…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Traveling abroad Check with your doctor about a new vaccine if going somewhere with active cholera transmission,CDCgov,,https://t.co/…,0.001515151515151511
Fri Aug 11 15:00:04 +0000 2017,896023417731862528,"We received national public health accreditation! To learn more about the Public Health Services, please visit: https://t.co/3asXocHwjJ https://t.co/nOnW50b3mE",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,We received national public health accreditation To learn more about the Public Health Services please visit,,,"https://t.co/3asXocHwjJ,https://t.co/nOnW50b3mE",0.16666666666666666
Fri Aug 11 13:38:00 +0000 2017,896002764291022849,"#FF 
@LarryHogan @BmoreforBabies @CDCgov @StateMaryland @BeforeIts2Late @MarylandOPR @DHMH_BHA #MDZikaAwareness
https://t.co/aYoVxpl6Te",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",und,FF BHA MDZikaAwareness,"LarryHogan,BmoreforBabies,CDCgov,StateMaryland,BeforeIts2Late,MarylandOPR,DHMH_BHA","FF,MDZikaAwareness",https://t.co/aYoVxpl6Te,0.0
Thu Aug 10 19:05:24 +0000 2017,895722770012618753,"If you need treatment for a substance use disorder, please call our 24/7 crisis hotline at 800-422-0009 or visit https://t.co/aYoVxpl6Te https://t.co/cCI4ii9ICx",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,If you need treatment for a substance use disorder please call our 24 7 crisis hotline at 800 422 0009 or visit,,,"https://t.co/aYoVxpl6Te,https://t.co/cCI4ii9ICx",0.0
Thu Aug 10 19:00:05 +0000 2017,895721432558309376,"Cancer impacts people across all  groups, however wide racial disparities exist. Visit this page to see the numbers: https://t.co/pVJjJSBwH7 https://t.co/sFiqogSVzz",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Cancer impacts people across all groups however wide racial disparities exist Visit this page to see the numbers,,,"https://t.co/pVJjJSBwH7,https://t.co/sFiqogSVzz",-0.1
Thu Aug 10 17:42:00 +0000 2017,895701780813819904,"Off to college? You need 4 vaccines to prevent flu, whooping cough, HPV and meningococcal disease. https://t.co/ME3A93zjjH #NIAM17",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Off to college You need 4 vaccines to prevent flu whooping cough HPV and meningococcal disease NIAM17,,NIAM17,https://t.co/ME3A93zjjH,0.0
Thu Aug 10 15:35:00 +0000 2017,895669821441851392,"Strong emotions are normal, as long as they are temporary. Find out how to manage stress with tips from @CDCgov : https://t.co/L5QHmbc7Z6 https://t.co/v71NAgd4Q8",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Strong emotions are normal as long as they are temporary Find out how to manage stress with tips from,CDCgov,,"https://t.co/L5QHmbc7Z6,https://t.co/v71NAgd4Q8",0.17777777777777773
Thu Aug 10 15:00:02 +0000 2017,895661021444157440,"Reducing hospitalizations related to Alzheimer's can help individuals, families, and the health care system.  https://t.co/jr1A5Z5wEZ https://t.co/IlNaWunbDb",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Reducing hospitalizations related to Alzheimer s can help individuals families and the health care system,,,"https://t.co/jr1A5Z5wEZ,https://t.co/IlNaWunbDb",0.0
Thu Aug 10 14:55:15 +0000 2017,895659816185679872,"RT @SMCHD_gov: If it’s not controlled, #Type2Diabetes can cause serious health problems like #HeartDisease, #stroke, and blindness: https:/…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, gov If it s not controlled Type2Diabetes can cause serious health problems like HeartDisease stroke and blindness https,SMCHD_gov,"Type2Diabetes,HeartDisease,stroke",,-0.3333333333333333
Thu Aug 10 14:36:18 +0000 2017,895655047236730882,"Throw your feet up for #NationalLazyDay, but get active tomorrow. Regular activity is important to your health https://t.co/rY0Xt5LxAO",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Throw your feet up for NationalLazyDay but get active tomorrow Regular activity is important to your health,,NationalLazyDay,https://t.co/rY0Xt5LxAO,0.0888888888888889
Thu Aug 10 13:34:36 +0000 2017,895639522352013312,"RT @AAHealth: Free Opioid Overdose Response Training &amp; Free #Naloxone Kit @AAHealth. To sign up, call 410-222-1937 weekdays. @MDHealthDept…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Free Opioid Overdose Response Training amp Free Naloxone Kit To sign up call 410 222 1937 weekdays,"AAHealth,AAHealth,MDHealthDept",Naloxone,,0.4
Wed Aug 09 19:00:02 +0000 2017,895359031174455302,Maryland’s low birth weight percentage is higher than the national average. Learn more about the stats here: https://t.co/NlUmrXpbTi https://t.co/lTs1xFYlRX,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Maryland s low birth weight percentage is higher than the national average Learn more about the stats here,,,"https://t.co/NlUmrXpbTi,https://t.co/lTs1xFYlRX",0.15
Wed Aug 09 17:40:01 +0000 2017,895338892722933761,More than 1/3 of teens and approximately 1/4 of parents of teens don't know how being vaccinated helps teens https://t.co/9jfxjdZNlS #NIAM17 https://t.co/iPhxffBDgf,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,More than 1 3 of teens and approximately 1 4 of parents of teens don t know how being vaccinated helps teens NIAM17,,NIAM17,"https://t.co/9jfxjdZNlS,https://t.co/iPhxffBDgf",0.04999999999999999
Wed Aug 09 14:46:20 +0000 2017,895295182928625666,RT @BoydKRutherford: Going live now on @C4show @wbalradio to discuss the #heroin &amp; #opioid epidemic - tune in to AM 1090/listen online http…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Going live now on to discuss the heroin amp opioid epidemic tune in to AM 1090 listen online http,"BoydKRutherford,C4show,wbalradio","heroin,opioid",,0.13636363636363635
Wed Aug 09 13:16:32 +0000 2017,895272587428843521,RT @SMCHD_gov: Thinking about exempting your child from #vaccinations? It doesn’t just affect your child. Here's why: https://t.co/gazOx1It…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, gov Thinking about exempting your child from vaccinations It doesn t just affect your child Here s why,SMCHD_gov,vaccinations,https://t.co/gazOx1It…,0.0
Wed Aug 09 13:00:01 +0000 2017,895268429946511362,"Always look in both the front and back of the vehicle before locking the doors and walking
away. #heatstrokekills https://t.co/r7eiWeW8Wl",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Always look in both the front and back of the vehicle before locking the doors and walking away heatstrokekills,,heatstrokekills,https://t.co/r7eiWeW8Wl,0.0
Tue Aug 08 19:00:50 +0000 2017,894996845688172544,RT @CDCFlu: Partners: #flu season is coming! Now is the perfect time to start thinking about your fall flu programming: https://t.co/hFfTNf…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Partners flu season is coming Now is the perfect time to start thinking about your fall flu programming,CDCFlu,flu,https://t.co/hFfTNf…,1.0
Tue Aug 08 19:00:01 +0000 2017,894996638002851840,"Vaccines are among the most cost-effective clinical preventive services. View MD’s current vaccination rates, visit: https://t.co/IywI4TydKq https://t.co/jo0zD9Z2Iw",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Vaccines are among the most cost effective clinical preventive services View MD s current vaccination rates visit,,,"https://t.co/IywI4TydKq,https://t.co/jo0zD9Z2Iw",0.3666666666666667
Tue Aug 08 18:51:43 +0000 2017,894994549097062401,RT @MCASAorg: Registration for the 2017 MWOCN Conference is OPEN NOW. https://t.co/27chamkyMw https://t.co/KNf4F2OZrR,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Registration for the 2017 MWOCN Conference is OPEN NOW,MCASAorg,,"https://t.co/27chamkyMw,https://t.co/KNf4F2OZrR",0.0
Tue Aug 08 18:47:18 +0000 2017,894993436545298432,"If you need treatment resources for a substance use disorder, visit 800-422-0009 or https://t.co/aYoVxpCIhO
#YouCanMakeIt",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,If you need treatment resources for a substance use disorder visit 800 422 0009 or YouCanMakeIt,,YouCanMakeIt,https://t.co/aYoVxpCIhO,0.0
Tue Aug 08 18:46:20 +0000 2017,894993194731143170,"“I want this chapter of my life to close. Just end. I’m just — I’m done."" Hear a story of recovery at https://t.co/7ixsVc67Bi.",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,I want this chapter of my life to close Just end I m just I m done Hear a story of recovery at,,,https://t.co/7ixsVc67Bi.,0.0
Tue Aug 08 18:15:23 +0000 2017,894985406239952900,"In Md., #rabies is most often found in raccoons, skunks, foxes, cats, bats &amp; groundhogs. Tips: https://t.co/SKcRQxB5F2.
#InternationalCatDay",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,In Md rabies is most often found in raccoons skunks foxes cats bats amp groundhogs Tips InternationalCatDay,,"rabies,InternationalCatDay",https://t.co/SKcRQxB5F2.,0.5
Tue Aug 08 17:38:01 +0000 2017,894976000794148864,Is HPV vaccination on your back-to-school checklist? Learn more: https://t.co/T5fLD2dWBs #NIAM17 https://t.co/Mebahl8UO3,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Is HPV vaccination on your back to school checklist Learn more NIAM17,,NIAM17,"https://t.co/T5fLD2dWBs,https://t.co/Mebahl8UO3",0.25
Tue Aug 08 15:57:31 +0000 2017,894950710340616192,"RT @SMCHD_gov: Whether shopping, cooking or gardening, you can encourage your child to eat healthier. Learn tips here: https://t.co/PYxXz51…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, gov Whether shopping cooking or gardening you can encourage your child to eat healthier Learn tips here,SMCHD_gov,,https://t.co/PYxXz51…,0.0
Tue Aug 08 15:00:03 +0000 2017,894936247671681024,Look out for pedestrians! Pedestrian safety is key to preventing motor vehicle injuries and fatalities. https://t.co/UOYoAqKNqs https://t.co/gDWhjHqCGv,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Look out for pedestrians Pedestrian safety is key to preventing motor vehicle injuries and fatalities,,,"https://t.co/UOYoAqKNqs,https://t.co/gDWhjHqCGv",0.0
Tue Aug 08 13:35:24 +0000 2017,894914944482902016,Do you have an indoor/outdoor cat? Talk to your vet about tick control products.  https://t.co/wVts4qxw3V #InternationalCatDay https://t.co/kj4nbJGUeJ,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Do you have an indoor outdoor cat Talk to your vet about tick control products InternationalCatDay,,InternationalCatDay,"https://t.co/wVts4qxw3V,https://t.co/kj4nbJGUeJ",0.0
